LLM,File,Key,Hallucination
LLAMA3,2023-02-10 08.43 Test-representations.airdM.xes,partnersideb,0.5
LLAMA3,2023-02-10 08.50 Test-representations.airdM.xes,internalelement,2.5
LLAMA3,2023-02-10 08.50 Test-representations.airdM.xes,add,0.555555556
LLAMA3,2023-02-10 08.50 Test-representations.airdM.xes,supportedroleclass,2.5
LLAMA3,2023-02-10 08.50 Test-representations.airdM.xes,set,0.733333333
LLAMA3,2023-02-10 08.50 Test-representations.airdM.xes,roleclass,1
LLAMA3,2023-02-10 08.50 Test-representations.airdM.xes,externalinterface,1.666666667
LLAMA3,2023-02-10 08.50 Test-representations.airdM.xes,refbaseclasspath,1
LLAMA3,2023-02-10 08.50 Test-representations.airdM.xes,baseclass,1
LLAMA3,2023-02-10 08.50 Test-representations.airdM.xes,internallink,2.5
LLAMA3,2023-02-10 08.50 Test-representations.airdM.xes,partnersidea,1
LLAMA3,2023-02-10 08.50 Test-representations.airdM.xes,partnersideb,1
LLAMA3,2023-02-10 08.58 Test-representations.airdM.xes,internalelement,21
LLAMA3,2023-02-10 08.58 Test-representations.airdM.xes,add,1
LLAMA3,2023-02-10 08.58 Test-representations.airdM.xes,supportedroleclass,2.166666667
LLAMA3,2023-02-10 08.58 Test-representations.airdM.xes,set,0.653846154
LLAMA3,2023-02-10 08.58 Test-representations.airdM.xes,roleclass,0.625
LLAMA3,2023-02-10 08.58 Test-representations.airdM.xes,externalinterface,0.857142857
LLAMA3,2023-02-10 08.58 Test-representations.airdM.xes,internallink,3
LLAMA3,2023-02-10 08.58 Test-representations.airdM.xes,partnersidea,0.666666667
LLAMA3,2023-02-10 08.58 Test-representations.airdM.xes,partnersideb,0.666666667
LLAMA3,2023-02-10 09.38 Test-representations.airdM.xes,internalelement,7.666666667
LLAMA3,2023-02-10 09.38 Test-representations.airdM.xes,add,0.92
LLAMA3,2023-02-10 09.38 Test-representations.airdM.xes,supportedroleclass,20
LLAMA3,2023-02-10 09.38 Test-representations.airdM.xes,set,0.682926829
LLAMA3,2023-02-10 09.38 Test-representations.airdM.xes,internallink,2.1
LLAMA3,2023-02-10 09.38 Test-representations.airdM.xes,partnersidea,0.466666667
LLAMA3,2023-02-10 09.38 Test-representations.airdM.xes,partnersideb,0.466666667
LLAMA3,2023-02-10 09.38 Test-representations.airdM.xes,externalinterface,0.818181818
LLAMA3,2023-02-10 10.09 Test-representations.airdM.xes,internalelement,3
LLAMA3,2023-02-10 10.09 Test-representations.airdM.xes,add,0.366666667
LLAMA3,2023-02-10 10.09 Test-representations.airdM.xes,supportedroleclass,0.545454545
LLAMA3,2023-02-10 10.09 Test-representations.airdM.xes,set,0.318181818
LLAMA3,2023-02-10 10.09 Test-representations.airdM.xes,roleclass,0.142857143
LLAMA3,2023-02-10 10.09 Test-representations.airdM.xes,externalinterface,0.888888889
LLAMA3,2023-02-10 10.09 Test-representations.airdM.xes,internallink,1.285714286
LLAMA3,2023-02-10 10.09 Test-representations.airdM.xes,partnersidea,0.333333333
LLAMA3,2023-02-10 10.09 Test-representations.airdM.xes,partnersideb,0.333333333
LLAMA3,2023-02-10 10.37 Test-representations.airdM.xes,internalelement,3.666666667
LLAMA3,2023-02-10 10.37 Test-representations.airdM.xes,add,0.329545455
LLAMA3,2023-02-10 10.37 Test-representations.airdM.xes,supportedroleclass,0.909090909
LLAMA3,2023-02-10 10.37 Test-representations.airdM.xes,set,0.270072993
LLAMA3,2023-02-10 10.37 Test-representations.airdM.xes,roleclass,0.25
LLAMA3,2023-02-10 10.37 Test-representations.airdM.xes,externalinterface,0.571428571
LLAMA3,2023-02-10 10.37 Test-representations.airdM.xes,internallink,0.954545455
LLAMA3,2023-02-10 10.37 Test-representations.airdM.xes,partnersidea,0.194444444
LLAMA3,2023-02-10 10.37 Test-representations.airdM.xes,partnersideb,0.194444444
